"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP","HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP",233,0.592720207530608,2.15112987778853,1e-10,3.4367816091954e-09,2.55474894131881e-09,2680,"tags=39%, list=17%, signal=33%","MMP3/TNFRSF6B/IL6/SERPINA1/IL1B/OLR1/BCL2A1/CXCL3/SOCS3/SLC2A3/PLAUR/ISG20/CD68/SOD2/IFITM1/SLC39A8/EVI2A/CTSL/EVI2B/MME/GCH1/CTSB/TAP1/LHFPL2/LY96/UPP1/TIMP1/SERPINB1/IRF7/PLSCR1/SAT1/GSDMD/TOR4A/PLAU/EVL/IL15RA/DOCK4/NMI/LAMP3/SERPINE2/BCL3/FOSL1/P2RX4/HERC5/HIF1A/SBNO2/ADGRE5/PDE4B/PARP8/CARHSP1/IL1A/CASP4/STC1/IRF9/DENND1A/IFI35/PNP/HEXA/IFNGR1/ETHE1/C1S/ARHGEF2/PAPPA/CREM/RNF19B/TNFAIP8/TNFRSF21/PDP1/RAB29/SIGIRR/RIPK2/UBA6/GRN/CYTH1/PTPN2/SNAP23/JUNB/WIPI1/HEXB/S1PR1/FUT8/VRK2/STAMBP/ABCA1/C1R/TNIP2/MYD88/ALAS1/HAX1/PGS1/RND3/ZNF200"
"LI_INDUCED_T_TO_NATURAL_KILLER_UP","LI_INDUCED_T_TO_NATURAL_KILLER_UP",292,0.582419257298769,2.14492133198682,1e-10,3.4367816091954e-09,2.55474894131881e-09,2030,"tags=39%, list=13%, signal=34%","CXCL9/IFNG/CCL4/CCL3/CXCR3/CD7/OSM/SLAMF7/CCR5/CD69/LAG3/NKG7/CCL5/CTSW/SPP1/GPR15/SLC2A6/CD52/RGS1/KLRD1/IFI30/BATF/HAVCR2/BATF3/FCER1G/MYO1G/FCGR2A/XCL1/LTA/SH2D1B/CD244/TYROBP/ADGRG5/CXCR5/IFITM1/SCIMP/SAMD9L/MYO1F/GRAMD1B/EVI2A/FAM20A/NCF4/JAML/GLIPR1/LAT2/DOK2/GPR68/C15orf48/ITGB7/HVCN1/TRAF1/SUSD3/STX11/COTL1/UPP1/GBP2/TNF/NEURL3/PLEKHO2/TMEM158/PLSCR1/MLKL/HLA-B/TNFRSF9/FTL/MT1F/P2RY14/GADD45G/SMCO4/VASH1/RHOF/APOBR/SERPINE2/ADGRG3/CDKN2A/GLIPR2/DENND3/EMILIN2/FXYD5/TNFSF10/FES/GCNT1/GPR18/CYB5R4/MVP/ARSB/SIDT1/IFITM3/IQGAP2/IFITM2/DUSP6/CASP1/LGALS3BP/XBP1/SEMA4A/ASB2/LITAF/CD160/CISH/AQP9/DUSP5/PPP3CC/IRAK2/F2RL2/RNF19B/PLTP/IER3/IL18R1/MFSD10/CSTB/DYRK3/CX3CR1/CAPG"
"JIANG_MELANOMA_TRM8_CD4","JIANG_MELANOMA_TRM8_CD4",409,0.574032039116691,2.14249324324835,1e-10,3.4367816091954e-09,2.55474894131881e-09,2070,"tags=31%, list=13%, signal=28%","ICOS/RPS4Y1/CXCR3/CXCR4/CD2/CD69/SH2D2A/ZAP70/PTPRCAP/TRAT1/TRBC2/TRBC1/SLAMF1/CD48/CD247/SAMSN1/CD3D/CD40LG/LCK/SPOCK2/SRGN/GZMM/CD96/SIT1/CD3G/IL2RG/KLRB1/HCST/PTPRC/SLC2A3/CAMK4/IL10RA/LAPTM5/STAT4/THEMIS/STAT1/CD3E/CORO1A/LCP2/IKZF1/TMEM35B/TRAF3IP3/CD5/IL7R/SOCS1/IFITM1/SELPLG/CYTIP/TAGAP/EVI2A/CD28/CLEC2D/GMFG/JAML/LTB/GLIPR1/ARPC1B/IL32/CD6/LCP1/HLA-F/GIMAP4/LAT/GPSM3/SKAP1/ARHGAP15/PTGER4/MGAT4A/SCML4/HLA-A/GPR183/TNF/B2M/GIMAP2/CD4/SPN/HLA-B/ACAP1/TNFAIP3/IL27RA/EVL/ARHGDIB/PTGER2/TRIM22/ARRB2/LYSMD2/GIMAP7/GIMAP1/GLIPR2/ST3GAL1/ADGRE5/SLFN5/FXYD5/CKLF/SYTL3/PARP8/IFITM2/PSME1/LY6E/PNP/IFNGR1/ETS1/DDIT4/FTH1/RGL4/STOM/EMP3/DENND2D/APBB1IP/CCND3/TMSB4X/CREM/CDC42SE2/GADD45B/PFN1/TNFAIP8/CMTM3/FLT3LG/MCL1/HSPA8/CIB1/SIGIRR/M6PR/CORO1B/ERN1/HLA-E/MCUB"
"REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS",400,0.572799242648984,2.14098760094454,1e-10,3.4367816091954e-09,2.55474894131881e-09,3030,"tags=44%, list=19%, signal=36%","MMP1/IGHG1/CXCL10/MMP3/IGHG4/IFNG/CCL4/IL24/IL6/CXCL8/CCL3/CD80/CXCL1/IL2RA/OSM/CCR5/FPR1/IL1B/FASLG/CCL5/IL18RAP/IL21R/CSF2/LCK/IL27/JAK3/MMP9/ITGB2/CSF2RB/CCR1/IL2RG/BATF/ICAM1/HAVCR2/SOCS3/IL10/IL10RA/CCR2/CD86/STAT4/STAT1/S100A12/SOD2/ITGAX/PTPN7/CXCL2/EBI3/HCK/IL7R/SOCS1/IL12RB1/PTAFR/CCL19/IL9R/VCAM1/VAV1/CSF3R/IL32/LCP1/LYN/ALOX5/IL18BP/TNFRSF1B/IL12RB2/LGALS9/IL23R/IL2RB/PSME2/TIMP1/FN1/TNF/IL15/IL23A/HGF/ITGAM/CCL2/CD4/CDC42/GSDMD/MUC1/NLRC5/IL27RA/IL15RA/HMOX1/IRAK3/STAT2/IL11/PIK3CD/IRF4/LMNB1/SYK/HIF1A/NFKB2/INPP5D/MMP2/PTGS2/CSF2RA/CSF1R/GRB2/IL1A/CASP8/IL17RA/RHOU/IL3RA/PTK2B/TBK1/DUSP6/CASP1/IKBIP/LBP/IL4R/TGFB1/IL1RL1/CISH/PTPN6/BIRC5/GSTO1/IRAK2/IL16/LCN2/IL18R1/IL6R/CLCF1/IL13RA1/MCL1/HSPA8/SIGIRR/CEBPD/RIPK2/CNN2/CSF1/PTPN2/RAPGEF1/RPS6KA1/BOLA2/JUNB/F13A1/STXBP2/S1PR1/MAP3K3/NFKBIA/CANX/NOD2/BOLA2B/IL5RA/MAPK11/JAK2/PSMA6/TNIP2/MYD88/PTPN18/CFL1/COL1A2/CBL/IL10RB/MEF2C/ELK1/PSMA4/PSMA5/STX1A/INPPL1/MAP3K8/NFKB1/TRAF2/TYK2/PSMB3/AIP/MSN/ALPK1/CASP3/HSP90B1/IRAK1/MAPKAPK2/SHC1"
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN","TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN",175,0.604220319207979,2.13515723954986,1e-10,3.4367816091954e-09,2.55474894131881e-09,2191,"tags=42%, list=14%, signal=37%","S100A9/CXCR4/FPR2/P2RX5/NKG7/TRBC2/CD48/SASH3/CD52/ITGAL/SLC16A3/CSF2RB/IL10RA/LAPTM5/CST7/FCGR2A/PLAC8/CYBB/IRF8/FUT7/CD244/LCP2/TYROBP/CCR7/IL7R/SOCS1/RHOH/SELPLG/TMEM156/SLA/IL9R/PTPN22/NCF4/BIRC3/LTB/LAT2/DOK2/LST1/SPI1/TNFSF13/LAT/SLC27A2/BIN2/C11orf21/ADGRE2/GPR183/CD33/ALOX5AP/CCL2/STAB1/RASSF2/PLXNC1/APOBR/MMP2/ANPEP/IL17RA/DUSP10/RBM38/GALNT6/SLC7A5/ADCY7/RUNX3/CCND3/IL6R/STK10/MGAT1/FADS1/SLC43A3/CSF1/CAPG/RPS6KA1/IGFBP4/SH3BGRL3/GPR35"
"BOYLAN_MULTIPLE_MYELOMA_C_D_DN","BOYLAN_MULTIPLE_MYELOMA_C_D_DN",240,0.58739609329283,2.13477145877646,1e-10,3.4367816091954e-09,2.55474894131881e-09,1919,"tags=39%, list=12%, signal=35%","GZMA/LYZ/ICOS/S100A9/CD7/EOMES/FPR1/MS4A1/CLEC4E/KLRC1/CXCR6/NKG7/S100A8/TRBC2/SH2D1A/CCL5/IL18RAP/CTSW/TBX21/CD3D/LILRB1/TFEC/PYHIN1/ITGAL/CD226/MMP9/PLEK/CD3G/KLRD1/PRKCQ/CD8B/SIRPG/TNFRSF17/CCR2/ISG20/GVINP1/STAT4/CD3E/RTP4/ZBP1/TRDC/TMEM176B/MYO1F/GRAMD1B/VCAM1/PTPN22/CD28/IGSF6/LAX1/LTB/TMEM176A/C15orf48/GIMAP4/ITK/EAF2/IL2RB/UPP1/ADA/CP/GPR183/RUNX2/RGS18/PLSCR1/LTF/HLA-B/FGL2/ENTPD1/PTPRE/P2RY14/KLRK1/BASP1/GCA/CASP4/MGAM/CHST1/TNS3/IFITM3/IQGAP2/SEC24D/SEMA4A/RASGRP3/GIMAP8/LRG1/MVB12B/GPR160/LCN2/GBP6/SLC41A2/IL18R1/IL13RA1/RAB32/SLFN12/CFP"
"SANSOM_APC_TARGETS_DN","SANSOM_APC_TARGETS_DN",309,0.574691857054615,2.12505528989705,1e-10,3.4367816091954e-09,2.55474894131881e-09,1662,"tags=35%, list=11%, signal=32%","IGHG3/IGKV4-1/IGHM/IGKV1-9/JCHAIN/IGHV1-2/IDO1/IGLV2-18/CXCL13/GZMB/CD79A/GZMA/CD8A/ICOS/IL4I1/IGLV4-69/CD7/CD2/TRGC2/ZAP70/CCL5/CD48/CD53/CEACAM4/CTSW/CD3D/CD52/SRGN/ITGAL/ITGB2/KLRB1/PTPRC/CD72/TNFRSF17/LAPTM5/CST7/IRF1/NCF1/ITGAX/C1QC/ST8SIA4/RAC2/SERPINB9/CORO1A/TYROBP/HLA-DMB/ADAM19/CD5/PLEKHO1/CD79B/SELPLG/IL12RB1/CYP27B1/EVI2A/CD28/VAV1/LAT2/POU2AF1/CD6/HLA-DOB/ICAM5/ACP5/GIMAP4/IL12RB2/ITGB7/SLC2A5/IL2RB/GPSM3/CD22/UPP1/FLVCR2/AKR1B10/GBP2/RUNX2/ARHGAP45/PLD4/FMNL1/NR1H3/FGD3/MYO7A/HLA-B/RASSF2/PTPRE/VAMP5/GALM/ARHGDIB/SPIB/ST6GAL1/MERTK/LYL1/FAS/PIK3CD/IRF4/C4A/INPP5D/BASP1/ERO1B/CYFIP2/CHST2/GGT5/RGS10/IKBKE/CASP1/SIPA1/ARSA/GRINA/TGFB1/CD160/GNS"
"WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION","WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION",184,0.597250112921761,2.11924659338059,1e-10,3.4367816091954e-09,2.55474894131881e-09,2019,"tags=49%, list=13%, signal=44%","CXCL10/CXCL9/CXCL11/IFNG/CCL4/CCL18/CXCL13/IL24/CCL8/IL6/CXCL8/CCL3/CCL4L2/CXCL1/IL2RA/CXCR4/CCR5/CXCL5/CXCR6/TNFRSF4/FASLG/CCL5/IL18RAP/IL21R/CSF2/CD40LG/IL27/CXCL3/CSF2RB/CCR1/TNFSF13B/IL2RG/IL10/TNFRSF17/IL10RA/CCR2/XCL1/LTA/XCR1/CXCL2/CCR7/CXCR5/IL7R/IL12RB1/CCL19/CD27/LTB/CSF3R/RELT/TNFRSF1B/IL12RB2/IL23R/IL2RB/CD40/TNF/IL15/IL23A/CCR4/CCL2/TNFRSF14/IFNAR2/CXCL16/INHBA/TNFRSF9/IL27RA/IL15RA/FAS/IL11/TNFSF14/TNFSF10/CSF1R/IL1A/TNFRSF12A/IL17RA/TGFB3/TNFSF4/IFNGR1/IL4R/TGFB1/IL1RL1/IFNGR2/ACVRL1/TNFRSF21/IL18R1/IL6R/CLCF1/IL13RA1/TNFRSF8/TNFSF9/CX3CR1/CSF1"
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",174,0.60005393468496,2.11913159592696,1e-10,3.4367816091954e-09,2.55474894131881e-09,2353,"tags=43%, list=15%, signal=37%","CXCL10/CXCL9/CXCL11/CCL4/CXCL13/CXCL8/CCL3/CXCR3/CXCL1/CXCR4/P2RY6/CCR5/FPR1/FPR2/CXCL5/CXCR6/CCL5/PNOC/CXCL3/S1PR4/CCR1/GPR65/FPR3/CCRL2/CCR2/ADORA2A/XCL1/XCR1/C3AR1/CXCL2/CCR7/CXCR5/P2RY10/PTAFR/CCL19/GPR132/CMKLR1/GPR68/MCHR1/C5AR1/HRH2/PTGER4/ADORA3/GPR183/CCR4/CCL2/CXCL16/RXFP1/P2RY13/P2RY14/PTGER2/PTGIR/HTR7/FFAR2/GPR18/SUCNR1/SSTR2/GPR55/C5AR2/OXTR/NPFFR1/TSHR/APLN/F2RL2/CX3CR1/CCR10/PTGDR/GPR35/HTR2A/S1PR1/LPAR4/GHRL/CNR2/PSAP/GPR4"
"JIANG_MELANOMA_TRM5_CD8","JIANG_MELANOMA_TRM5_CD8",184,0.596398514108615,2.11622483106587,1e-10,3.4367816091954e-09,2.55474894131881e-09,2376,"tags=35%, list=15%, signal=30%","IFNG/CCL4/ICOS/CD69/CTSW/TBX21/IL21R/SAMSN1/CD40LG/RGS1/SIT1/IL2RG/ICAM1/PDCD1/SOCS1/TAGAP/GPR132/PTPN22/CD28/CD6/LCP1/ITK/GCH1/IL2RB/COTL1/NEURL3/ARID5A/PPP1R16B/SAT1/TNFAIP3/FGL2/FTL/SMCO4/THY1/ZC3H12A/NR4A3/ACTB/STK17B/UBE2S/IFNGR1/LITAF/ETS1/NFKBID/TGFB1/FTH1/B4GALT1/CISH/DUSP5/CREM/GADD45B/PFN1/TNFAIP8/ODC1/PLD3/HSPA8/CAPG/HSD11B1/SMAD7/JUNB/NFKBIA/ENO1/GEM/RGCC/HERPUD1"
"BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP","BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP",339,0.567769478009792,2.10551323689883,1e-10,3.4367816091954e-09,2.55474894131881e-09,2651,"tags=46%, list=17%, signal=39%","GBP5/MMP3/IDO1/IL24/IFIT3/IL6/CXCL8/AIM2/BATF2/GBP1/CD274/APOBEC3A/CSF2/BCL2A1/CXCL3/TGM2/THEMIS2/TLR2/SOCS3/CTSS/PLAUR/HSH2D/IRF1/PDCD1LG2/SOD2/SERPINB9/CXCL2/RTP4/TRAF3IP3/SIRPB2/ZMYND15/IL7R/ZBP1/SOCS1/SAMD9L/CTSO/SAMHD1/APOBEC3G/PTAFR/MMP13/TAGAP/CYP27B1/BIRC3/HEPHL1/LCP1/DRAM1/APOL2/TAP1/MX1/TRANK1/SAMD9/LAP3/GBP2/GBP3/IL15/IL23A/TMEM158/PLSCR1/WIPF1/PARP9/MLKL/INHBA/TNFAIP3/SLFN11/GSDMD/TAP2/NLRC5/TMEM229B/HBEGF/PTPRE/XAF1/IL15RA/GALM/PARP12/DTX3L/APOL6/APOBEC3F/SP110/NMI/RELB/SP140L/STARD4/LYSMD2/FAS/STAT2/ESM1/SLFN5/TMEM106A/TNFSF10/SLC7A11/THBS1/PTGS2/SPOCD1/IL1A/MCTP1/TRIM21/CYFIP2/HELZ2/ADAR/RAB8B/IFIH1/IRF9/PTK2B/UBA7/DDX60L/ETS1/STK17A/DUSP2/FGF5/RASGRP3/C1S/TMEM140/SDK1/CASP7/DHX58/FOXN2/IL16/RNF19B/PLAT/TRIM38/SLC41A2/DAPP1/ERAP2/IFIT5/PML/ADAMTS6/RP2/ITGA1/NOCT/CSF1/TRIM14/ZNFX1/NCOA7/HSD11B1/REC8/OGFR/SAMD8/IFIT2/IFI16/SLC25A28/TFRC/PANX1/SP100/ABCA1/ENPP4/C1R/HAS2/TNFSF15/MYD88/B3GNT7/IFIT1/CFLAR/NUDCD1/C6orf62/SEMA7A"
"LIU_PROSTATE_CANCER_DN","LIU_PROSTATE_CANCER_DN",440,-0.474646526263323,-2.10210976420338,1e-10,3.4367816091954e-09,2.55474894131881e-09,2713,"tags=37%, list=17%, signal=31%","ARL10/PER3/C2orf88/ALDH2/ANK2/FGFR1/MEIS1/GPD1L/TMEM185A/ISYNA1/KLHL29/MCAM/CLIP4/SLC24A3/FLNC/PIK3R1/SYNPO2/MET/CEACAM6/PCDH7/AKAP12/CLU/IGF2/SDC1/PDGFC/PGM5/PALLD/EFEMP1/FBLN5/ZNF395/EEF2K/DES/ATP2B4/KANK2/SMOC1/CAV1/CRABP2/PLAGL1/CAV2/TNS1/KITLG/PREX2/DUOX1/NTN4/ACTG2/MYOCD/SLC47A1/MFSD2A/DMD/RAVER2/ACOX2/KRT14/RCAN2/CACHD1/CYS1/EHD2/FHOD3/VAV3/MAP1B/SORBS2/FBXO2/TUB/KIT/SPATA18/PGR/GABRE/FLRT3/SLC4A11/TMEM237/NAV2/ANGPTL1/GPRASP1/TUBA4A/CYP3A5/FBXO17/MELTF/OSR2/SCUBE2/MYL9/SLC14A1/CRABP1/SVIL/FZD7/TLE2/PDK4/HSPB8/ACACB/ARHGAP23/GRHL1/TMEM100/SGPP2/SYNGR1/GSTM3/SLC16A14/CFD/PLEKHH2/DST/KRT19/KRT5/TFCP2L1/ITGA2/KLF8/ST6GALNAC2/NR3C2/DOK4/TIMP3/GPR87/MYH11/FHDC1/LMOD1/PCDH9/TGFBR3/TNS4/ZNF204P/HSPB1/GNAL/GPLD1/SLC18A2/GJA1/VANGL2/KRT7/TP63/ITIH5/FCGBP/AOC3/MYZAP/AJUBA/NDNF/KRT23/EFS/ALDH3A2/GATM/COL4A6/CYP4B1/CELSR2/CHRDL1/COCH/STOX2/DMKN/WNT2B/DSC3/TRIM29/PRIMA1/PRELP/ANO1/HLF/CRYAB/GATA3/ID4/SERPINA5/SORBS1/FHL1/AHNAK2/FGFR2/ANKRD35/ATP1A2/SOSTDC1/FOXQ1/KRT15/WIF1/RBP4"
"SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP","SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP",296,0.561795476245598,2.07205592112771,1e-10,3.4367816091954e-09,2.55474894131881e-09,3111,"tags=42%, list=20%, signal=34%","CXCL10/CXCL9/FCGR1A/CXCL11/IFNG/GZMB/GZMA/GZMH/GNLY/GBP1/CD274/TFEC/TNFAIP6/HAVCR2/FCGR2A/STAT1/APOC1/PLA2G7/SOCS1/RASSF4/CD14/IGSF6/CTSC/DRAM1/CHI3L1/KCNMA1/SULF1/FCGR3B/FN1/IL15/CCL2/CHN1/KIF11/INHBA/COL5A2/TNFRSF9/BST2/PLAU/XAF1/SLC39A14/DOCK4/ZNF267/ADAMTS2/SLCO5A1/FAS/THY1/COL4A1/EMILIN2/PTGS2/ERO1B/ANKRD22/GORAB/CDH11/IFIH1/FMNL2/RRM2/TMEM200A/E2F3/IKBIP/DLGAP5/INPP4A/RCN1/ANGPT2/NUSAP1/CEP55/ESCO2/LAMB1/VCAN/PIWIL4/MPHOSPH9/SLC9A7/MELK/COL1A1/KLHL5/COL4A2/COL5A1/VRK2/KNL1/NFKBIA/TFRC/TMEM38B/DDX60/TNFRSF10B/CCNA2/CHEK1/PAPSS2/ATP11C/ERI1/RAD51AP1/PRRX1/TNFSF15/ASAP1/COL15A1/GINS1/NDC80/TMPO/UHRF1/CDK1/COL1A2/TYMS/CENPK/SCML1/PRR11/ACER3/ZWINT/MAD2L1/PARPBP/FASTKD1/NCAPG/FBN1/KIF23/HMGB2/KIF15/DBF4/DEPDC1B/DNA2/CDC7/COL3A1/ID2/TIA1/ARNT2/DTL/ERAP1/NBN"
"MARTENS_BOUND_BY_PML_RARA_FUSION","MARTENS_BOUND_BY_PML_RARA_FUSION",415,0.546034611115844,2.03960154831007,1e-10,3.4367816091954e-09,2.55474894131881e-09,3270,"tags=40%, list=21%, signal=33%","TNFRSF4/ZNF683/MMP9/ITGB2/PLEK/ICAM1/ADAM8/LAPTM5/SNX20/IRF1/PLAC8/FGR/PIK3AP1/IRF8/RAC2/LCP2/TYROBP/ADGRG5/CXCR5/HCK/ABI3/PLEKHO1/ITGA4/MYO1F/GPR132/RAB20/CYTH4/FERMT3/TMC8/DOK3/AKNA/FAM78A/NLRP3/LYN/PREX1/SPI1/ACP5/FCN1/NUP210/TBXAS1/SUSD3/C5AR1/COTL1/PTPRJ/UPP1/C11orf21/ADORA3/SERPINB1/ADGRE2/CCDC88B/ARHGAP45/ARHGAP30/TNFAIP2/ALOX5AP/IFNAR2/SPN/FMNL1/PLCB2/INHBA/BLM/TNFAIP3/RCSD1/FLT3/MX2/RAB31/LYL1/HMOX1/EFHD2/ZC3H12A/ADGRG3/ST3GAL2/BCL3/SLC25A19/RAB37/DENND3/KCNAB2/RASGRP2/NINJ1/IFITM3/RUNX1/PLXND1/RAB43/GALNT6/ASB2/SLC7A5/DDIT4/NEK6/RHBDF2/CSK/CHST15/MYO9B/NRXN2/ARHGEF2/B4GALT1/CISH/ELF4/PTPN6/DUSP5/SIRPA/RUNX3/APBB1IP/CCND3/ZFYVE28/CTSD/HPCAL1/NADK/PIWIL4/RNF122/ICAM4/CAPG/WDR81/RAPGEF1/RPS6KA1/ELL/LBR/SH3BGRL3/SMIM3/STXBP2/SLC6A6/AJAP1/PDE4DIP/FNBP1/CELF2/PSAP/OAZ1/TOX2/TNFRSF10B/DEF6/PLEKHA2/VASP/GRK6/B3GNT7/SULF2/RASA3/RNF149/MCM5/IQSEC1/CTCF/POC1A/ARAP1/GALC/GRK2/ITPR1/GLMP/LASP1/TMEM104/TYK2/BANP/FCGRT/TSPOAP1/RAVER1/SLC35B1/CD58/SPHK2/C15orf39/ID2/LMO2/RNF34/ABHD2/CDS2/ARID3B/KLHDC4/ZNF710/AZIN2/UPB1/S1PR3/FAM53B"
"HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN","HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN",260,0.554846443946886,2.02716656296592,1e-10,3.4367816091954e-09,2.55474894131881e-09,2090,"tags=33%, list=13%, signal=29%","IGKC/JCHAIN/P2RX5/SH2D1A/OLR1/CD48/IL21R/PIM2/OAS2/CCR1/LIMD2/PTPRC/TNFRSF17/CLEC7A/CCR2/ISG20/LAPTM5/IRF8/TRAF3IP3/CD79B/SELPLG/ITGA4/CYTIP/SLA/LY9/CD28/POU2AF1/PSMB10/NUP210/ITGB7/LY96/SULF1/CD180/FKBP11/KCNN3/ZNF804A/OAS1/HGF/PPP1R16B/TNFRSF14/IFNAR2/MFNG/WIPF1/FMNL1/DOCK10/IL27RA/MAP4K1/PITPNC1/ATF5/HSPA6/ST6GAL1/HMOX1/FAS/TXNDC5/IRF4/CDKN2A/BCL3/FXYD5/PLCL2/SLC7A11/TPP1/TAPBPL/IGF2BP3/TNS3/IQGAP2/DUSP6/CASP1/SEC24D/XBP1/FLI1/SLC7A5/BTN3A2/DDIT4/LRP8/PITX1/CHST15/RASGRP3/TSHR/SERPINH1/GSTO1/IL6R/MYBL2/SETBP1/TNFRSF10D/CLIC2/ALDH3B1"
"CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN","CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN",333,-0.469352676701992,-2.02202836219006,1e-10,3.4367816091954e-09,2.55474894131881e-09,3061,"tags=38%, list=19%, signal=31%","IP6K2/MMP15/SMAGP/PITPNA/PTPRD/SCMH1/GTF2I/NSUN7/ZBTB18/FAAH/CNKSR3/LRRC19/MARVELD3/PTCHD4/RGS12/PRICKLE1/DBT/KIF1B/TMEM43/ADGRA3/MITF/KIF9/LMO7/TMC4/EFCAB6/GALNT3/MET/OSCP1/CLSTN1/DLG1/AKAP12/SIK2/PTPRK/NAPEPLD/KIF1C/BPHL/SHMT1/RAB3IP/PPFIBP1/TSPAN1/ACSS2/VPS37D/KITLG/FMO5/PROM1/ITGB8/UPK1B/WSCD1/NFAT5/EZR/CCL28/PRSS8/BEND7/NRXN3/RELN/BCL11A/DNAJA4/SUN1/SDR42E1/CHDH/RUNDC3B/SCNN1A/SPTLC3/NAALADL2/CNTN4/BBS2/CKMT1B/PLS1/GRHL1/AIF1L/MAP7/C6orf132/KAZN/EPS8L1/CLDN4/KCNK5/DSG2/EPN2/EDIL3/NDFIP2/TMEM139/MACC1/KDF1/CDS1/SH3D19/FHDC1/FOXP2/TJP3/DEGS2/TGFBR3/TMEM125/C1orf210/KRT7/RND2/AXIN2/C6/CXADR/PHYHD1/FBXL16/AR/PRKAA2/CHL1/ALDH3A2/NFIB/IRX3/GATM/PRR15L/GPRC5C/STXBP6/OCLN/KLF4/WFDC5/GIPC2/PKHD1/NFIA/PPL/CDC42BPG/C11orf52/EDAR/ID4/PCLO/FHL1/IL20RA/FREM2/SOSTDC1/COBL/RBP4"
"THUM_SYSTOLIC_HEART_FAILURE_UP","THUM_SYSTOLIC_HEART_FAILURE_UP",385,0.541460775147915,2.01932726105628,1e-10,3.4367816091954e-09,2.55474894131881e-09,2271,"tags=32%, list=14%, signal=28%","IGLC2/IGKC/IGHM/CCL4/FCGR3A/CCL8/LYZ/S100A9/GNLY/CXCR4/CD53/OASL/LILRB1/CD52/SRGN/ITGB2/IL2RG/PDCD1/TGM2/C1QA/FCER1G/FPR3/PTPRC/SLC11A1/CTSS/LAPTM5/MSR1/HLA-DPA1/HLA-DRA/STAT1/IRF8/C1QC/RAC2/C3AR1/TYROBP/C1QB/CXCL2/TMEM35B/TRAC/VSIG4/MS4A4A/DOCK2/CD14/VCAM1/HLA-DRB1/AIF1/HLA-DMA/RGS4/LAIR1/LCP1/LYN/MNDA/LST1/CFB/CTSC/CD74/EVI2B/PIK3CG/TLR7/CTSB/IL2RB/MS4A6A/TNFAIP8L2/BCAT1/LY96/LAP3/HLA-DQB1/MPEG1/CP/APOL4/GIMAP2/PPP1R16B/ALOX5AP/SDC3/TLR4/ENTPD1/NAMPT/P2RY13/ARHGDIB/ST6GAL1/FAS/COLQ/SERPINE2/SLC8A1/GIMAP1/SFRP4/TNFSF10/CTHRC1/THBS1/TPP1/ACTB/FCGR2B/MR1/SSBP4/CASP1/FLI1/BTN3A2/ENG/C1S/FOLR2/LOXL1/ANGPT2/MRC1/GRIA3/GADD45B/PLAT/VCAN/ADAM9/M6PR/B3GNT2/CALU/CX3CR1/SEC61A1/SNAP23/ADM/HSD17B11/F13A1/SCARB2/NOX4/CFI/MAP3K7CL/NFATC2"
